"","variables","Imp.var Austria","Imp.var Croatia","Imp.var Czechia","Imp.var Denmark","Imp.var Estonia","Imp.var Finland","Imp.var France","Imp.var Germany","Imp.var Great-Britain","Imp.var Hungary","Imp.var Italy","Imp.var Lithuania","Imp.var Netherlands","Imp.var Norway","Imp.var Poland","Imp.var Portugal","Imp.var Romania","Imp.var Slovakia","Imp.var Slovenia","Imp.var Spain","Imp.var Sweden"
"1","age",4.69536065791734,10.127036519414,6.75552650502856,2.65992352440112,1.34342366286972,2.2198862983682,5.87842176372187,3.45409269835578,4.67069673792685,3.11516294775383,9.16799161210673,4.01278057126917,4.09264239641761,3.05427886916869,2.88672361356061,0.196779824422065,1.90689802625719,9.51708322703024,1.81272311772979,2.62546972736103,1.0270048048825
"2","c_arm",1.54065706734224,2.24419856257164,3.58329561197605,2.13380154432347,0.928098279422042,0.479218736709411,3.87933294316156,2.55273339483593,2.63793755281596,1.66930550875095,1.60036411886127,2.88356597560433,3.04399097266328,2.92089036160458,2.34462865754309,0.0734632924342206,0.949793239356903,1.68457621118729,1.53629626358436,1.59870385870547,0.728311951106844
"3","c_chr",4.20463232734478,2.03464191870784,3.94488558171818,2.1728376075659,1.12270211122261,0.518946184542295,3.06760426781441,1.73702548638945,2.39023302271155,1.97663227169323,2.17024105942942,2.22349968841381,3.09652276320805,1.72392862307076,2.51068332076397,0.17092563774746,4.09573217820704,2.67699586227613,2.4741399200066,1.60773702356544,0.452773683290348
"4","c_cmp",1.45732842618737,1.57505780413142,3.24867504935806,3.46668152363977,0.892820128002134,0.807157658336238,5.62725818931931,2.07531761693068,2.46294505232417,0.869870562284166,1.5353633095373,2.13055059405245,2.88732738638893,1.85221500252874,1.23351546009876,0.144664271107992,0.772173089591054,1.68815961261737,1.25768331221822,0.693153768599926,0.689011862331661
"5","c_cvl",1.12500927970648,1.54206692617836,3.09920650548827,1.32412033247821,1.73969273371362,0.892061220340977,2.36191702391098,1.88290817605874,2.00179475120476,0.851169048695399,2.42558871931109,2.61456167076666,3.63781032719108,1.9919699845854,0.912995083590246,0.135443270046526,1.38726852160798,2.88112801478107,1.34819995252733,0.702075237526107,0.67297887033467
"6","c_env",2.01297805383005,1.7795344322916,3.7137423411097,1.85495481098776,0.942444771331881,0.442748541544081,2.83829698179265,1.98053412519117,2.61140333462154,1.23972529128639,1.64876403207371,1.99340270958313,3.17574641011813,3.40350852137595,1.41473747613599,0.0837245378352743,1.12238722819459,1.76209657573368,1.56953620769321,0.530562911633203,0.636793267575588
"7","c_eu1",8.26403910739377,1.93072997289413,4.99013946726063,2.4609682643632,3.62276600342101,1.5674444824239,4.48814551150564,9.63290353624586,3.75070852518375,4.34482997466932,19.1777578151083,1.72907755205161,10.8113606574012,9.40068814252521,10.8027162861951,0.112156824641122,0.844646118259945,2.48942076010646,1.26426591125059,0.734716594923615,1.9602565769715
"8","c_gvr",1.78079856871805,1.49571865886173,2.87206787939253,3.32661253512195,2.50041537949298,0.672028009691936,11.4833188312828,13.8558063537739,2.57912154359006,10.0002104681079,2.03498613127248,1.91495244364699,10.270106260391,5.84791578375132,10.8862076034226,0.157966794031601,1.60622538820886,6.16253722645904,1.07903578456773,0.544569766093643,1.81964724328277
"9","c_jst",1.24087217271683,1.50107705177566,3.44565305035636,1.30601347202475,1.0878175478063,1.31328315569364,2.35473114069436,3.2183878099308,2.24359176169753,1.51173287728571,5.5553267621698,2.23405941973014,5.15359535200743,1.48140624584716,1.70707769539925,0.113029897774797,0.827012172009408,2.15338372025859,1.52036160215507,0.649518389397395,1.88870622675886
"10","c_onu",3.62363575686998,2.44929446428216,4.20040180379948,2.07228399364361,1.37788109178019,0.463385316798421,3.94328931711385,2.98254851200628,2.49679285962277,4.460560808617,3.12170738600143,1.96898192736206,3.56759376177365,1.85861694430288,2.33298890785465,0.185017065771858,0.837340351150949,2.1215956660697,1.32453498872026,0.70210404158121,1.54244197021741
"11","c_plc",1.33839993325162,3.18318460443688,3.98863740722916,2.86343864020991,0.813322813822373,0.561597689068402,2.72689190818356,4.17573735441786,2.9904746381697,1.15871319714044,1.40716610450503,1.91119631457351,4.05012448620597,1.79793406212059,1.17463647063492,0.142764189564699,1.22625311964412,1.66447780691498,1.51494792504527,1.94038805849053,0.727243594550697
"12","c_prl",1.73992569004803,1.33063945981559,3.33595294029537,2.09638161493735,1.61595338441204,0.537870078457426,5.21693872145962,6.32432767237013,2.05789458243624,2.21671155328049,2.09354312176136,3.43432889271993,13.7836154194251,2.40617623920983,1.77054776283581,0.125637922321218,1.00215850485754,2.71681673286676,1.25507411502686,0.436424205406366,2.52285519573442
"13","c_prs",1.94147057297205,2.05225937712997,2.99934827724804,1.57944977861952,0.894702843441036,0.883496119321681,3.01764362899338,4.50970811473136,1.88928227822438,1.0950508647169,3.56920516331425,2.28175872760773,2.73564180923243,2.68546474705358,1.78748949914827,0.212252722520015,1.04782425606684,1.51530385096975,1.35717465066916,0.577831623573259,0.719664038915526
"14","c_prt",1.24282305865021,0.997537798228887,2.93291225538285,1.61095056586725,0.631458003440437,0.684750710215603,3.08179629446569,1.77001303913602,1.98143883032484,0.875029023680739,2.07121292971009,2.30945522197709,3.86888224763142,1.7689118149802,0.704444164799893,0.0964346970934329,1.21340871607002,2.26714646956658,1.23137055448792,0.455910472019453,0.768608324887385
"15","c_uns",1.66745061564527,1.51145764918793,3.60421090063799,1.51662931793402,1.04552008012512,0.480909929918172,3.3339231304062,2.19991335968699,3.04508510574866,1.27774967609991,4.55898998939642,2.11091540240107,3.56951055286551,1.71416364417888,1.10268205447289,0.070947100078606,0.82925672989442,1.28228933207232,1.34272355139671,0.691480849436033,0.700082495987762
"16","city_siz",2.50903019105894,2.82465843881093,4.81458935462053,2.36690320823077,1.9572474943593,1.076855730376,3.40929504379486,2.72519762080069,NA,3.0508580943771,2.56297819567538,2.63411169973005,NA,7.21147558960436,1.47305353533169,0.121463534757236,1.47944776167195,2.03864802620523,2.64189486273118,0.733232815457009,1.0488572318025
"17","cls_cnt",1.0602468042672,1.81208625308347,2.64298299341783,2.0294659653367,0.572066285263783,0.44763669700094,2.36400670369649,1.86888359378583,2.98932696816781,0.838569853109476,2.31817233820017,2.07094292495615,2.6502171234484,0.938471485332095,0.824669735096235,0.0671751772237288,0.616304641256216,1.06561492511235,1.0022453817199,0.510380542080575,0.662624144391396
"18","cls_eu",1.91236968025014,2.79600072643753,3.63719941832131,1.85541872966746,1.07661809410416,1.72897520273271,3.63987090006165,1.90684192424892,5.31467121849781,1.19893335999158,14.6700412290488,2.1793444912028,5.99709012749392,1.65280607030796,2.09456431720612,0.113020308047232,0.75189729064667,1.55538685904781,1.54660975652616,0.581816845113571,0.608192313299767
"19","cls_rgn",0.920100893304986,1.66994173410729,2.74011688981123,1.62689243425263,0.727875136391107,0.476115657854812,2.76799077598294,3.33437543119519,2.81173825455365,0.893644141926566,1.67102874720286,1.59042439342629,3.16080027781957,2.47557276186529,0.93735201904021,0.160897932753149,0.593920776912261,0.910503966640586,0.873208890320469,0.721753425380673,0.799569135154878
"20","cls_vlg",1.20408012224615,1.97360095851198,2.47209771113917,1.39663582269027,0.756506568013891,0.589441656067093,2.84528973246038,1.7894522001049,2.68919894878505,1.00854855744866,1.92119409901557,1.40807235306878,3.46006774010016,1.30724027688299,1.63354993893119,0.13177950264993,2.29347678634616,1.3093941283339,1.21703933529237,0.768980335921188,0.314446470937073
"21","cls_wrl",1.61750214901156,2.11014821640224,3.9080242334227,2.09645422960307,1.23431595522774,0.53553566568972,3.78949139529688,1.92231292108318,4.43900761722943,1.3481228863236,1.938715004186,2.3822956997043,4.02918142296931,1.66602265471502,1.46116220396158,0.160576204215344,0.945849240808666,1.32031624456512,1.51053042694819,0.587898275556338,0.917044914655265
"22","cq_hwr",0.472320716795868,1.46190347662377,1.53018933493659,0.449289514127065,0.351841541234683,0.279210154609888,1.72836635324256,0.658694788284491,1.26580937261227,0.741436576320976,0.853839079672477,1.01456686776573,1.1922861739843,1.09602024582807,0.433370370620115,0.0601330123713337,1.31180502488868,0.975407656243236,0.678175132385523,0.246355689125207,0.089431658407951
"23","cq_img",0.467133798215192,1.05472872517041,1.75371387767318,1.19302904031504,0.27410752765831,0.396489887336836,1.22992220259745,0.63193961317989,1.85484013282349,1.21187800749903,1.30158546038169,0.893160300809185,1.54548101572595,1.83607379455502,0.250867128651946,0.0205841162205678,0.539828538141824,1.39757365931083,0.526053128941628,0.514867977935076,0.200541271207355
"24","cq_ind",0.593363344930175,0.964514213839335,1.70203569461861,0.667052602743458,0.451266995898079,0.250650275657195,1.27426575629539,1.03302315759922,1.2706645366467,0.346786112118354,0.93418086291834,1.51076495677463,1.50183930801181,0.668295027098295,0.617302193366192,0.0690600245854905,0.491303549531293,0.915226752985068,0.659141378604895,0.184194859969323,0.207658785142289
