"","variables","Imp.var Austria","Imp.var Croatia","Imp.var Czechia","Imp.var Denmark","Imp.var Estonia","Imp.var Finland","Imp.var France","Imp.var Germany","Imp.var Great-Britain","Imp.var Hungary","Imp.var Italy","Imp.var Lithuania","Imp.var Netherlands","Imp.var Norway","Imp.var Poland","Imp.var Portugal","Imp.var Romania","Imp.var Slovakia","Imp.var Slovenia","Imp.var Spain","Imp.var Sweden"
"32","cq_uns",0.205632979562595,1.25291551274903,1.98893579785929,0.870427187695618,0.303312357059598,0.382300802709918,1.48851023907661,0.513379406328919,1.42453047073134,0.470270881303916,0.925413937387162,1.32178657378273,1.32125995280038,1.09342560458647,0.795387744757268,0.0648593580108674,0.249622367028771,1.21934632178218,1.21181627301185,0.135368759047832,0.564039219014374
"33","dmc_aid",3.21337192060934,3.09551617468561,6.85134444351378,3.00374466660614,1.75831268363299,1.40514493381707,5.34690948355114,2.62507972416764,4.57603951195913,2.4606181880052,3.74216532151648,3.71986588350064,6.00111035740668,3.31890357617969,2.72969517288726,0.142777292510306,1.45992224158021,3.7494069109804,2.82388889377844,0.958601033075423,1.02445060599403
"34","dmc_cnt",4.08155022970232,3.16782160893199,7.34207315762803,4.26998446237695,2.75668017553571,2.63022606393449,11.2154791424271,10.003207789765,5.55531983221085,11.5265653521487,4.16070010761553,4.04752597949506,11.7081657692378,5.37610466047466,18.5413314584494,0.212919061708443,2.59254829297502,4.98654096630786,3.3734799832581,2.66544378128141,3.26395016656466
"35","dmc_coup",3.0569342672728,3.50781016034385,6.20500004364028,2.41240071189789,1.59992927797206,2.20903862105058,5.10014957974242,3.39094903056438,5.87273539901407,2.65830083011756,6.11499163639903,4.25220828856472,5.97129408041951,3.67236166538552,2.40860131292486,0.214874461247304,1.89942618986141,4.35127994278819,2.37998726066666,1.18954578795839,0.830761482373948
"36","dmc_eql",3.59576945118654,3.62815542972692,6.37978627561744,4.54265660555382,2.28881917574407,1.42750663040584,6.41109996852226,3.92827116654093,5.81519239460913,2.19645358676221,3.87212526951932,4.50111664252173,6.60711403517299,3.85816617237164,2.75226869851847,0.237897254001711,2.34284993840717,4.17274564451609,2.60563788943722,1.30046792349277,0.751140510347038
"37","dmc_imp",2.48739376830589,2.8864252187985,8.18713103150702,1.32624430714499,1.1141171583538,1.16817774904383,4.31052724957367,1.83551974502288,3.48364401574272,1.88046417143502,2.17797296700676,3.55366045209536,4.17071395580445,1.3395949906039,2.02149772927243,0.119911004600022,1.06850660340235,3.35022394133697,2.13032989722547,0.897633057552008,0.515071655946135
"38","dmc_obey",3.10552471286989,3.70359948165134,7.28383522158836,3.91094713458763,2.44788922860304,1.3991217578652,5.29905243737331,3.08341489284821,6.51115197644114,2.12534634247445,4.89487532755532,4.77947864257271,6.33677108357697,4.21217277069046,3.81499257933882,0.171964038745214,1.48415173383267,3.92449371275865,2.79585630659707,1.17624640858707,2.05562519189549
"39","dmc_ppl",2.09110227455176,2.72950802277961,5.61331081805576,1.30392547603915,0.892569888659856,0.743061545955049,3.80813401593549,1.62152448784342,3.45228117116323,1.42544879394338,2.72995447244023,3.40378793451715,5.61733470657541,2.53006468430798,1.68163723729685,0.114078596012178,1.08991040284783,2.82801703840193,1.89300386223857,0.920705624583224,0.450954605074122
"40","dmc_rght",2.70329299003857,3.09369658137968,5.61016736476153,2.37223707763146,1.2545980697,1.42213919650693,4.55726849753262,3.59350514153048,4.67624396368336,1.79813116816218,2.78374782707742,3.60151073771766,5.34880229266063,3.10630075272959,1.75045204244047,0.121692138479135,0.829292041411978,3.2657440754749,2.03167923829092,1.06004044666952,1.0671734998512
"41","dmc_rlg",2.37888981983544,3.12121041575533,5.6573148013833,2.18387935642594,1.49732716379269,0.910715074902471,3.55084939596539,2.91196986796404,3.88588057519906,2.20501268923296,3.4154998326828,3.9505253133603,5.0134164559459,2.75042821340012,4.47502952106473,0.0965132456068912,1.44157169636003,4.13599984365498,2.21843148436215,1.5405479990176,0.682160095527277
"42","dmc_tax",3.61938563885718,4.11747750830762,6.92195302882032,3.36973875371961,2.40505529775949,1.3180506648032,5.55210927558471,4.20198556697798,5.55981315838426,1.72868242809862,4.37082986707476,4.1773133028393,6.56307554408601,3.76057672427427,2.97391919776441,0.191221205678351,1.69768734132932,4.08981191821606,3.29986241386319,1.16037202117794,1.42001664413709
"43","dmc_wmn",2.26120887634254,2.64134360751683,4.47508014139917,1.07112156042807,0.899908732436375,0.587909125716644,3.25963889039463,1.4222947714611,2.16355564797137,1.42719728329484,2.30025758006282,3.3793085763313,3.44877759841595,1.87547760710993,1.11012368320272,0.0719259065161934,1.38589913748967,2.68554917286017,1.27876369194552,0.603825133158411,0.724002940529678
"44","dut_chl",2.75605158158962,2.85725784701003,4.78559224212469,2.37222079839533,1.20242011579419,1.04722176516344,3.57240029421669,2.21877200781213,2.95185044001608,1.5128196238725,2.63494980343238,2.57999359362452,3.36980074667914,2.11641334729665,1.83643494512864,0.177675071817,1.34907004171265,2.65794530620899,1.67693170221807,0.940975395152682,0.781109990096178
"45","dut_ill",3.00664203975085,1.98325249933844,4.02427244716972,2.07021112875487,1.71896606163388,0.904270802841285,3.23609479017065,2.1764979481574,3.44558743985124,1.18812257659298,2.35497316965077,2.53198235546441,4.12054166675024,2.62027713919308,1.62423737514913,0.0821030135655725,1.26167553115665,1.85026039317369,1.46259774223774,0.81451916663426,0.63664891764478
"46","edu_lvl",1.44941500336212,1.56381293809868,10.3488045369833,1.39342886885831,0.9981258834751,0.715519014654129,2.09944475251013,1.18662802591771,2.28645591878959,1.28443029642352,1.64701135958228,2.33530210246067,5.38985814619129,2.26981733765269,1.12887399717068,0.172957372117465,1.46091868982977,1.03571251828615,1.31139939830894,0.575768095639162,0.659554176074046
"47","el_brb",2.81155038765332,3.05996136872374,3.913939120015,1.5533033413207,0.982076525359926,0.678005657692469,3.98367832379147,1.75294299299283,2.32603301421231,2.84951647631092,3.22052837660056,2.0956069005768,3.00260484593444,1.77196294424709,1.55734170554417,0.13432304879395,1.70803274139145,2.24354335435331,0.956710951231372,1.8107620807163,0.704554018473046
"48","el_fair",2.08641208175186,3.74715142071966,2.82468391667989,0.948454175421109,1.38838496730416,0.645926591142664,3.6914081216563,2.2720520731706,2.2653913595179,3.39840628545947,4.38534150205636,3.18752704461618,5.95612949071529,0.849393205691793,1.41743848875643,0.0749115662184216,1.07758415119672,1.80859565078071,0.818949491142228,0.831726264792456,0.182220754910287
"49","el_jrn",2.61930291767506,2.28156643212323,3.83340833101412,1.6016752800077,1.16847417021231,1.07369292603056,2.66359900724934,2.52137231221844,2.776124804228,1.26545592397472,2.62461948309823,2.70069880006504,3.54988809324015,1.97977123497017,2.0567349853019,0.120240191359859,0.900255339814056,1.97174194798783,1.61146706810889,1.15776075759094,1.99726061623042
"50","el_off",2.15922461217415,3.19083820496007,2.74032603763998,1.69368241857368,1.05219169798256,0.842524276254441,3.37783523318423,2.16531227648095,3.07641691262863,1.37180253648541,2.45825900561761,2.7975417397797,3.29996743040298,1.41183585044887,1.4100935789994,0.113265296165329,0.874235904192579,1.79644644353825,1.08896813954206,0.544520262944815,0.636467431266733
"51","el_opp",2.3547001190348,2.11172973716066,3.3723219370407,1.42751168422224,1.37813176923233,0.676509783056437,4.93219052749298,2.30103516180447,2.36662989484914,1.15708831957587,2.01033308638341,5.60444881363749,6.96016281881395,1.90930852776487,1.24627646387131,0.0807683631990623,0.901874569707217,2.39828607799314,1.92671240553714,0.491038237983236,0.39609826592676
