"","variables","Imp.var Austria","Imp.var Croatia","Imp.var Czechia","Imp.var Denmark","Imp.var Estonia","Imp.var Finland","Imp.var France","Imp.var Germany","Imp.var Great-Britain","Imp.var Hungary","Imp.var Italy","Imp.var Lithuania","Imp.var Netherlands","Imp.var Norway","Imp.var Poland","Imp.var Portugal","Imp.var Romania","Imp.var Slovakia","Imp.var Slovenia","Imp.var Spain","Imp.var Sweden"
"1","age",3.85112768327199,19.9327616099534,11.2118487021134,12.1907562265716,3.32811919922247,11.9900432301016,9.21725465960991,5.92175993938287,6.52006212367429,3.93038243053779,7.74617069559814,7.56383842686684,22.5030804956057,4.65867082111261,2.44838799416406,3.01261854526994,1.84822874817909,17.227616194496,3.02321314684329,8.89946951162222,2.78326310701782
"2","c_arm",2.82392338692046,5.11170399649814,5.73867403356111,148.203580141201,3.17460656059777,2.28098642621536,5.84853490220005,42.347959454898,4.66359859744456,3.90387883603959,2.51783888848628,6.65605175068588,5.96118969705989,5.42312604663799,4.06529845220745,2.52457383456239,2.81298951676406,2.7768009849753,2.10307904046342,19.9925727098875,8.76700220986202
"3","c_chr",10.6978704750549,5.63777063444549,6.75481845132817,20.4868581569478,8.124270912049,8.88204623007325,3.80845635701379,25.8736815973394,30.9079012212854,9.29691962033699,2.95124906204399,4.06664005454377,7.42246083288626,3.92556300190769,5.25063345017388,4.1277537666866,3.16701475080626,5.09622899681482,4.05605801834605,7.95854889292388,30.4950933765675
"4","c_cmp",2.10221463244112,2.99481358737699,6.05028509652439,36.0747090749193,3.75367727375285,2.30527088183809,9.82198519572491,13.4714891353528,3.89331876836849,2.78805611269294,2.35334748181551,6.29724008430773,5.70265939867025,3.47613280101025,1.56116396268259,2.0072883749017,1.68418150934665,2.98271763945568,3.5026251612119,5.14917010007734,5.00742331649323
"5","c_cvl",3.71337983192928,5.83989776729065,6.38825004931976,11.634421041078,2.99767242354989,15.1328115155787,3.36309278531504,43.1879003660626,6.55470278938476,2.79748273948853,4.27653149917055,9.25010665959028,15.6386553063674,3.64835767904721,2.07320614183707,1.30395621867413,1.86261190767865,9.11950888495257,2.67607641120113,1.03814400107797,12.6931795767381
"6","c_env",10.1343450605952,3.6094473121246,7.3120344665272,10.4961626398393,2.98038213640289,3.00593403634096,3.97971989288236,5.93392682781989,10.6236663864599,2.17470182552251,2.57880451081696,3.2991977635681,15.5418894205817,11.9776391684073,3.33188361759961,1.86182409392659,0.96861395351382,7.07271626153237,2.61061363081863,3.36108924827789,3.66301755922111
"7","c_eu1",25.1592886142409,14.3168828845924,11.3888274156062,32.8665871859547,5.80794191977591,9.03462286641876,8.26269000156918,8.9519189706991,6.01304165779579,16.7582740397688,28.4667005750678,2.94071036880086,26.9784699003015,27.2917660185389,7.80225013826327,1.34271403876385,1.34464150488088,7.99781200183427,2.18728871028148,1.45568944862964,7.6887087827505
"8","c_gvr",4.83550882443563,5.20971422295392,5.35047722669033,66.5629284216004,6.29856803340304,14.2240172667184,21.6830893994233,36.5592930071856,4.30971543302573,27.0441697675896,2.62270271194831,4.60089437064823,57.1297955651135,14.0356603684632,15.9424524131186,2.71271578477525,1.95733793454642,5.77738901968056,2.035847526473,4.03868454892615,37.4834994527825
"9","c_jst",8.09741882728373,5.05259887360696,5.65867165589852,8.65173830531223,17.379225660482,9.67715719926349,3.57801726099033,21.543526061058,3.50603847400069,3.81345176428688,10.2017118501734,3.92766788590188,31.9708300635868,3.53793780792492,1.8883617909301,2.22757144877577,1.66974587753754,3.10761654593064,2.38421252253346,1.75370836526902,9.41907558417302
"10","c_onu",8.7677684688699,6.90454026331696,5.5769453084612,2.71442807965225,3.10386030618568,2.92505887937583,4.84224262052007,4.41348924207113,4.42252491072529,11.8729955010894,5.26516492780645,3.33885779580413,11.9151501790395,5.62688808958792,1.90006276787056,2.18515896737849,0.934722336571573,4.78175449533495,2.23887684377387,2.63348437722403,28.0968715602999
"11","c_plc",3.19419281998153,10.6516091293756,4.99014731102274,14.4057588491892,2.54744590450041,2.00488596111599,6.4276706332745,5.30057103305073,4.1704570497758,3.40776032379956,2.80923931302521,3.82632893768031,7.83012699471434,4.05103183071339,1.92391390986474,2.77931577903363,2.32866584913009,2.9473848379578,2.47970245441738,15.8825395220047,17.6881600144764
"12","c_prl",4.28845716244544,7.72790137260028,6.49786182854143,54.0153154425395,15.2473174420441,17.2110567121175,9.48035449251054,44.5177516088722,3.33226657022111,9.61164738696285,2.29460309796069,5.7994148522907,35.0293062134493,3.63465883740146,7.37329637992758,3.32868961279251,6.60570542568018,6.85599878801127,2.08452035606816,2.75276555151574,68.2346699301043
"13","c_prs",6.98997616304189,6.20637502292796,6.08550693900999,5.39514195366306,8.52694073586079,4.66868090417357,4.56839921026107,19.0895666650026,3.65766939921147,2.14175868282374,16.7200759428394,3.32369940307419,7.41562267271727,5.03905441126014,2.14656853277868,2.53727242627777,2.66048540809298,3.49548001637536,1.83606324021794,1.46165759660128,3.83755942870754
"14","c_prt",4.29023121009686,3.08300492292984,5.39730876686251,6.033982321203,2.65444501646702,2.00897712114785,6.11200185808477,7.66275274107106,2.93623907504669,2.89873858850092,2.24654394378611,4.39032479587989,7.86072248268932,4.39940439169508,1.50438838083196,2.52881728676236,4.21386016573574,3.19023732928713,2.07030748683233,4.49658916345025,8.09750041813103
