"","variables","Imp.var Austria","Imp.var Croatia","Imp.var Czechia","Imp.var Denmark","Imp.var Estonia","Imp.var Finland","Imp.var France","Imp.var Germany","Imp.var Great-Britain","Imp.var Hungary","Imp.var Italy","Imp.var Lithuania","Imp.var Netherlands","Imp.var Norway","Imp.var Poland","Imp.var Portugal","Imp.var Romania","Imp.var Slovakia","Imp.var Slovenia","Imp.var Spain","Imp.var Sweden"
"15","c_uns",2.85394611595065,2.02173779051372,4.20950893422742,3.26789242151093,2.83435127389987,2.13766624845434,4.1378310599754,3.11522870253157,4.78309347347883,1.772287621845,9.1498970290468,3.49762526396619,6.69720471486509,5.82342459612227,1.4389517924956,2.00098488314136,5.94748372672745,3.43356925227918,2.45956490010444,2.07799880432157,17.3261018724577
"16","city_siz",3.56573353008037,3.9941844219916,11.0399368227351,7.25083554691947,3.81609819416177,1.69042284820123,4.46449015125811,4.96220707356019,NA,10.1959986993037,2.70999953601729,6.53759427442982,NA,14.3766061329532,1.77193921371955,1.54755099474232,3.26026126710251,5.9629395420277,3.40305106243813,1.85701264205681,4.36959601274111
"17","cls_cnt",2.40861059679848,3.03154483216858,3.71982792278806,2.62220406552399,25.1992287110123,0.869292953451679,4.43278927168259,2.5618493967517,4.40041938885334,1.40710049019051,4.89245260831258,3.55193393493723,5.34798335574658,3.28238722057301,0.893262468298235,1.84763841813088,3.19740628439245,1.65634898222555,2.09587906475681,1.46416989004335,2.2304644760925
"18","cls_eu",2.60732032026896,8.34696448348211,5.32598095918318,4.30699327843888,8.05918754612568,25.0882271015038,5.06740430221852,4.83597738883488,7.79694217060729,2.28099702476967,25.0280842995412,3.02301502220265,8.06325345102441,7.63493467217989,3.08225036281897,1.79738389229935,3.36801026264816,2.02381888001415,2.19476949527475,2.81513364741366,7.19162463495171
"19","cls_rgn",1.86883231496493,3.69641240063072,3.10549534061195,3.47885318885456,1.69028113773531,1.27811853347735,5.18772299371717,11.8219897493617,4.01613819494356,1.42089167487942,2.32410000318078,2.84524179349299,7.29568142930792,18.866523523948,0.977459544564374,2.64242603409357,2.04098238805271,1.75806000309191,2.2149267334459,1.23602852045443,3.15015665321616
"20","cls_vlg",2.10194554999024,4.06162156757524,7.20356591370963,2.60639333507666,1.73762466351975,6.11516452662768,4.1847249532102,4.12673191230257,4.5909814908407,1.59619372356112,3.39374346034593,3.23507521177696,24.4859690922584,2.95129644241284,1.83084664407081,1.69953617963796,1.66062224578449,2.25533468854033,1.66592603014689,1.27604852808479,4.96952717301318
"21","cls_wrl",2.86491267407713,4.84590038486591,5.22455362023822,2.70845530332906,1.92872800135984,1.43220797889173,4.9010675334422,2.93172777900941,6.30949609249812,1.77185446883678,2.14797881548454,3.12983664054402,6.61343818749018,3.78784263765751,2.7403898301775,1.66466127522329,2.41431486888048,3.39261758040494,2.80716799137804,2.47509922372612,2.35033805869889
"22","cq_hwr",0.756417663253505,8.55218030747379,10.2450528682729,0.784584527878336,1.6480976045991,0.626552882659819,2.83008784414203,9.55312839773023,33.8114466999913,0.929438803559206,1.39601843498964,3.94845032773432,14.3921262898381,4.82932443026971,0.518507075369583,2.49700481947371,4.74645529574162,2.49952333749622,0.860997768416932,1.08835476397894,2.07845577032801
"23","cq_img",2.80802456036033,6.05940377330214,2.59795291779355,17.8765411181208,1.00458983831703,1.81525906919237,3.29966355731154,26.0347046467193,14.2317402043434,1.12571106360468,1.42528554716304,2.45827333063964,16.3127392982043,60.3164178149438,0.747963373533245,0.947211147460076,1.56262251390317,1.99494827165471,1.80469380580634,2.42828693243508,2.29832164184391
"24","cq_ind",1.05545871977628,1.5239745799169,3.35917659745029,2.5040557133582,0.633098553516758,3.8368274652897,3.05479835839621,3.1431780250701,1.81459213214648,0.863148406424742,1.06005448856766,2.64060070529028,5.30858800766286,1.25550758104415,0.847347817221352,1.29066353133478,1.59001351651776,3.29536555561208,1.23967226001123,5.64812874919524,1.89424644766559
