"","variables","Imp.var Austria","Imp.var Croatia","Imp.var Czechia","Imp.var Denmark","Imp.var Estonia","Imp.var Finland","Imp.var France","Imp.var Germany","Imp.var Great-Britain","Imp.var Hungary","Imp.var Italy","Imp.var Lithuania","Imp.var Netherlands","Imp.var Norway","Imp.var Poland","Imp.var Portugal","Imp.var Romania","Imp.var Slovakia","Imp.var Slovenia","Imp.var Spain","Imp.var Sweden"
"1","age",3.8453347006506,44.4914458892636,12.9228266010488,7.17443712920352,2.35611266463187,9.17944792102429,7.78719680057022,4.97104370998584,5.54795207547556,3.38753608237942,13.3711482399405,6.75859267562908,57.5290422925249,3.88112367838028,3.00544433073924,3.8323411897725,2.55126321585881,18.5712834054792,3.23742647523555,8.1018382100524,2.19916827311979
"2","c_arm",1.75747569577492,2.97947816545764,5.35883627937704,370.893815800571,4.79882941816478,0.746111861728555,7.05924619361196,53.2484682651751,3.56185665211739,2.37075075626992,1.05240390638372,7.89483444918146,3.96397128928387,3.64523194736706,1.44162629395545,6.08466139910489,2.79503633834626,2.81178204070277,1.47733661102622,31.8480274729304,8.13233659044195
"3","c_chr",10.1327388191624,3.26403918301288,6.03385326686805,2.55759527132489,1.57481450098579,0.965446467005461,4.44648162248453,18.0482083558632,50.4071001611991,3.17745074819231,2.12978691561934,3.36051106013234,5.78289641740997,2.25425938549033,1.58320411700031,31.3117276420412,28.6455396774999,3.91460557560025,3.39060552202968,5.37905539516833,33.2498505103847
"4","c_cmp",1.48231758781709,2.00462979820296,6.49693020295305,6.14241572250695,1.16694360183966,1.04758121946289,8.69160104692448,5.44620481096145,3.31214852517849,1.99914143804188,1.52187970986565,7.02817976378298,3.53581971596181,2.76273009533512,1.19892851566029,0.952525988738492,4.97198572160264,3.22912792675713,2.85449125719699,3.45193948752468,3.97539751106279
"5","c_cvl",1.48421221523765,4.63524152044584,5.32068044667747,2.0328943817947,1.92963984697173,18.1753989425606,4.08257694462415,64.2823093160236,3.6975701768452,1.50707767178803,1.98059838652185,22.6054849829973,6.24980174478068,3.22157634097387,0.802180814579538,0.499965014815799,5.74874699372336,6.77692986587211,1.42955380942487,1.31694986823314,11.4376243127486
"6","c_env",6.4124591095598,2.119668712343,6.64454819830095,3.29013039413765,1.45751325335949,0.732827445913234,3.88438830569678,6.96554133235111,6.60258910365907,1.47345205642762,1.65507868040682,2.69380311429184,5.86096013569635,5.62615691375997,1.8358161179191,0.488931940058625,1.57468337236462,7.38572165604372,1.49686791665591,3.48818646529371,3.6547540204366
"7","c_eu1",18.2268874509924,35.4795700359298,13.0695684556255,15.5740254814811,5.09298683392798,3.93075978973413,8.803944677019,6.18662761003567,4.63724496678428,11.5371268357328,34.2626928700815,2.42596456229516,15.3672704516874,49.2366979877181,5.85497206460002,0.455837913022921,1.38827295340728,6.14416269153335,1.67274608513436,0.827061746372249,4.06267779208173
"8","c_gvr",3.07020775947544,1.23143100062051,4.25789668068529,7.14902417004746,3.45830463005928,28.2075446650471,17.4866097613191,35.4536197245628,3.15795133914293,32.393894182302,2.415271076414,3.76907589722483,112.703570857769,9.57794815344034,52.6211249305624,5.36781815916823,4.86775266204373,6.22828548620268,1.05337322869539,2.04793382699572,40.3142068971153
"9","c_jst",3.9087803742251,2.07326656356482,4.76164685660149,3.13858333815582,15.7837116736779,6.60736215998746,4.46073271481735,9.72919797924117,2.6909409119744,2.21312701242527,5.43708949644572,2.52081701601573,6.03725720135928,2.30461198149897,1.9782973841164,1.55387109381275,0.845817575768001,2.98899736265785,1.18484698585109,1.68847191688455,4.72020338804205
"10","c_onu",5.0783380775163,3.50072406030336,5.05676870927754,2.59052077202182,1.63576998871968,1.07807155645064,5.032817859384,2.58765633984567,2.87857179619042,7.91551881296965,3.17766940594057,4.48003706179207,4.63706976816001,7.76312621182286,1.25513493213546,0.689726342751838,2.13799910989552,3.90108093830043,1.89353263584136,1.17345920270029,39.2572492843039
"11","c_plc",1.93676575547285,13.1522524293384,5.0677285025716,11.9214809665192,1.1237706629382,0.843375127511536,5.72638185506002,3.95809025177116,3.69344728246769,2.36172692303667,1.60728089227021,3.98238708113781,7.10415304650911,2.2576817351806,1.23198367315904,1.85282008961531,4.80884487758747,2.56684961064307,1.64798545508408,16.2220270537292,12.9257620216566
"12","c_prl",2.26136054686361,4.63351090462066,4.82794657078362,23.6541493878526,22.5549175216655,24.7018486332446,9.53247974943539,44.4708164494919,2.14933185869118,3.07068411474551,1.50314322610983,7.69257944596411,11.8828146303625,3.6747835505738,2.02706454963764,1.07588123308807,49.1972086709485,6.66212220713933,1.15177707646745,2.33152509904981,107.896956209877
"13","c_prs",6.41595046720506,2.62862779051976,4.4589508627092,2.83022557999178,12.1114968002762,1.76756847331028,4.5619253482443,11.0212542558547,2.34678278478063,1.49319876822203,8.83744222161666,2.69749749160566,3.21116687263307,4.10595815460033,1.50503750019317,1.98354662134859,2.09769221018559,3.04084976608992,1.28878975461436,1.20031689948472,3.03999705859644
"14","c_prt",1.98887085135838,1.28131492735331,4.07226876626401,2.59453283253523,2.24420252546531,1.87571025606657,5.83851911493312,5.5554954926576,2.03292677375483,1.69886464716344,1.75611049034731,3.81234386298316,4.03027678064096,3.63480164802363,0.687511086424617,7.09139350866337,34.2117141536937,2.82051966260808,2.59896702304261,4.6447346660699,6.38460092836163
"15","c_uns",1.87168521315596,1.2624053126355,4.21849842874618,3.01596425155436,2.70890432915213,2.47951517226698,4.04564205916351,2.17386934701396,4.51373741825417,1.72431413755816,3.2230314142596,3.02227316667598,3.9382512840595,6.01042908857564,1.43487955242706,0.309958308177031,3.78796674278023,3.19672921572296,1.50529201174283,1.37236418462073,17.8031812620843
"16","city_siz",5.61289999040749,3.55494143013386,11.7733228808887,4.48234469176047,1.42749444295953,1.32619568939361,4.36906690330799,4.3413788335169,NA,9.65722917209223,2.34920367919378,5.76384643726655,NA,15.3643783173811,1.37560232612589,0.556465473439149,1.83833771224735,7.2094194904555,2.790921041357,1.38289972723398,3.74929076239896
"17","cls_cnt",0.89845734910838,2.56871179700689,3.57157782549012,2.09359012694258,21.2730338609195,0.796087990446458,4.72330820647584,2.57688981157067,4.29703267165033,1.58643985405665,2.5738635417615,2.94709305846119,3.20926388010165,2.81663768243304,0.590278208517254,0.534105512469343,1.45526361713404,2.62938654529745,1.044556048654,1.01169280864197,1.95734337350911
"18","cls_eu",1.37402962108783,5.38128944351047,4.99457183984133,2.28856209538926,4.21363139162103,24.2490956267559,5.24150359968901,3.73928358115829,8.12412561995143,2.62267426319691,16.4571010646576,2.93074767746277,5.58938982688939,9.0954272053005,2.14326600189558,0.966636367139463,1.30409847765787,2.20155382961779,1.14616923881722,1.60553705178647,5.50014347041726
"19","cls_rgn",1.01238271761021,2.01394570080865,3.03499003665943,3.56872098225627,0.731071136066013,1.32992551964143,5.05344523121863,22.5622074156587,3.5525569183218,1.63744919317732,1.6226651557658,2.71178853362377,8.0147911833317,23.0277366769621,0.727589073468333,1.58953583461777,0.895697614740554,1.97905471734914,1.33278284389991,0.959822846061192,3.02735248961536
"20","cls_vlg",1.67992456878844,2.59151136887385,6.74070629229086,2.5142956180215,0.636468678657526,4.06936865689604,3.91450710304767,4.67320036955864,3.45445721040597,1.57835428416895,1.79154707847256,3.39884553629028,53.1694485269444,2.41589529868504,1.83014025485288,0.584630251556926,1.82339205407176,2.28234240230988,1.18146120636678,1.41674579358791,5.11947072452584
"21","cls_wrl",1.94342661404578,3.38878101484046,5.46009857299514,1.93804907162347,1.24408120623049,1.1015025997259,4.27353316001091,2.28482002928088,6.20956688174858,1.56888550316031,1.1760735990834,3.3544656822038,4.58820638478834,3.16498275585817,3.96665504712557,0.74709785723751,2.25627691691644,3.70596505001587,2.02417909097898,1.78235443660416,1.55537711517559
"22","cq_hwr",0.838061898048893,7.51067666060759,9.65153099941909,0.977478042976558,0.273443831769155,0.578398820711766,2.81859906695054,8.28177182039227,39.8755335274908,0.906589953086481,1.26614017710507,3.59242065449791,25.6078840009136,3.96188889704471,0.345789767692882,0.314455590802128,6.79432301391002,3.83119869193494,0.350043422532171,0.441338505596711,1.07313257940314
"23","cq_img",5.42628221052839,7.02764098038315,2.93823253222893,4.70319677314502,0.435457105411871,1.37468415053731,2.78195368166089,9.311914986929,8.87008563087246,1.24639154086131,2.13156490086112,2.16627592843444,41.3256276633141,77.1027599755661,0.585482623047377,0.84005249065506,1.32116062224683,1.62869382573083,0.996824202358626,2.88824646159302,1.73287274719923
"24","cq_ind",0.433211032517619,1.12594238243348,3.53569282826925,1.43791230941384,0.283395828755636,1.22827114937843,3.10845522779345,2.71848846561376,1.96245725448865,0.547039834820105,0.754809595193208,2.43744049152872,3.5253685134308,1.20557694490058,0.568983608672122,0.296712673898163,0.43365048225321,4.11639450008658,1.75413899105053,5.74549892457796,2.24135012940044
"25","cq_mnr",0.719165302084532,20.2262161071862,1.22459018894372,82.3046911756703,0.497752793560917,0.812689053592357,2.11997383128286,18.0841302948889,2.93408444532867,0.57797854328664,0.564970186822252,4.17937823135696,1.03151577213378,4.49573488209687,0.71650241442072,9.45266447388801,1.10386748350562,8.66588099758751,1.1222471835466,0.851639279951755,8.63137670747004
"26","cq_obd",1.80831684239843,1.09244197778883,44.6203550002227,0.660192449859058,0.59595094991326,0.230853555185302,1.66952751013348,0.502748210314517,1.55377610923176,0.649543700318843,0.438679605409538,1.69817697814934,1.59559786534178,2.5166655911852,0.310106514913747,0.0326040100249985,0.421057522420841,1.27266896474987,0.945536191053122,0.630813430724729,0.655986216030589
"27","cq_prs",0.70765916228659,1.90001447661272,6.46684644940116,5.90516400015222,3.77531071815298,0.470237532944628,2.57247912999171,4.06918098064735,23.2927712317204,2.81148111353802,0.635617831743617,1.62619520784154,2.93791263988203,1.1933542182415,0.641685815125139,18.6619216857765,0.447523008442663,4.14497891994541,0.760813603102725,0.601916435568195,0.8758615004701
"28","cq_rlg",1.35894409027935,1.08404233178303,1.78488120278542,0.185051830590599,0.139062923622742,0.159989200575878,1.30764543560541,0.242386292361465,9.3947152544111,0.396728781830645,0.800651716244396,1.82974057098586,4.04295795948243,0.973921403696774,0.560640203255455,0.0680585685775301,0.438354799492657,3.50655337866803,0.224113333227954,1.48488747510317,0.208028388226759
"29","cq_rsp",2.24169257812766,3.78692138973109,3.61839624893258,1.8919019180721,0.809589992428957,0.301142122386435,3.01627590904285,1.28359669790042,1.56136175774301,0.632871716406656,1.20502183477584,1.29716039480369,6.76275341896613,1.72021773290616,0.755146948761147,0.285748411373819,0.483222752382263,6.43949568085177,1.20574935375719,0.294452638694501,0.577000258861381
"30","cq_thr",1.80141439208562,1.49960601588555,2.72033282426309,1.54366919681401,0.835003087121062,1.69299281514729,3.77162817293976,14.4322207859122,1.70358808811604,1.15309263991427,0.683806787656255,1.61587874122896,3.2829637023385,4.85906730685808,0.589429593162386,0.709383980513604,0.811673459626887,4.05131505877055,0.578359486099646,0.322489523292965,1.01648116242503
"31","cq_tlr",0.897496064214147,5.5009648120611,14.844969818601,0.843492828074605,2.16300916669028,0.93219300987907,2.73016941264873,0.619247411964022,2.77808712484181,0.901276136741156,0.640255692458392,2.24487876014415,3.25773375625175,1.15608781228464,0.479376045884812,0.270530355358301,0.470359893181786,1.47739782521622,0.453233536805757,0.488651079116532,1.72799579071763
"32","cq_uns",0.220584139119667,8.0704887450774,2.7660315281042,1.64911043276864,0.370753268090451,3.40911953141206,2.51288643406835,0.496520806617283,1.73777692046777,0.794867324261139,0.780185953303644,1.78635038522153,5.53656572398237,3.63560553181401,0.500545761131108,0.0920347696896625,1.86554418263406,2.5874174699905,0.726474761152046,0.671135921787969,1.20683016334354
"33","dmc_aid",2.94132424177069,2.89771473250967,8.70978154511159,3.44193560995307,15.0588137130484,1.29431611704498,5.97238986778894,2.95842980499931,5.4216436967113,3.0656474885612,3.35085815706824,4.87737065859224,4.9908591524232,3.92099354711616,2.5161533485866,1.42623786507796,2.03620533964174,5.16155097494679,2.83714906284602,0.998895186903332,1.92709497940175
"34","dmc_cnt",6.38784425957368,3.36314103925293,10.2106833725295,18.9883452805576,3.40752645290728,2.71456934977118,9.9967266646317,12.2078445948228,5.54041058513297,39.1962192672436,4.15639258265275,6.76080845971934,31.8983580207786,6.92598311313359,58.2055393910733,0.608940885521672,2.49187157894138,6.15102098625142,5.9413651338711,2.27390226641499,19.735188795272
"35","dmc_coup",10.9595772204389,5.52763307702094,8.81581786922784,2.80844706124641,2.4236501215452,3.41379269083245,6.57505346648951,3.35285413986035,6.79619755686816,3.17864427231516,5.51163740609097,5.68742072327508,6.98878104336401,3.93582086534889,1.45693015841949,1.08869961780385,1.69547696956182,5.09005242117594,1.97814816643307,1.75418266049512,1.21560599986328
"36","dmc_eql",4.37931652218177,3.6710239013347,8.81967667312795,6.0572763214266,3.00155905893243,1.62114058275418,9.9376875808386,5.04152433765728,7.35890619290514,2.21819335919556,3.50896301904381,6.99656122658735,7.43546858951698,3.68812694688697,2.28877787990631,0.922516960897475,1.53952135739428,8.84002792658751,4.24723555921637,1.72013553661668,1.67717883196469
"37","dmc_imp",3.02510411036861,3.48199861270272,31.8293206378688,2.00171820263169,1.18841546289118,3.52071249978512,7.60335769723409,2.2268364905991,4.42467623328689,2.51419312769699,1.98911114268421,14.6692887577135,4.01260013767962,1.40031385201383,2.27897697433508,0.519807109526428,1.50705443835746,5.15167714798447,3.16876853656835,2.0623543228389,11.9536755973796
"38","dmc_obey",5.22702658394817,6.90846034443686,10.0431811793251,4.53471446742442,5.17678027167192,1.51342498663778,6.00352111894631,3.56383041199765,7.94377578323747,2.60004468004516,2.49443610359198,6.96996058133308,6.82569206116029,4.35202973968679,2.99154647373563,0.928645542566425,1.83985828590215,4.38603148050633,4.75075551226688,1.01879201815979,3.41522636079552
"39","dmc_ppl",4.72169783204696,2.6956585527421,7.46158928967711,2.15254226284058,1.12256481926667,0.97295447887757,5.48847888329328,1.75326441676342,3.72376793764722,1.73195938183404,2.72871602399431,4.08255164436334,14.4409430307592,2.91365293622376,1.4881166103434,1.27721229634006,1.87869897285937,2.8111185580402,2.26867977719729,1.54751656531282,1.00981804699873
"40","dmc_rght",3.44872406882226,3.13645530956982,7.58094387205339,1.77654676312277,1.57730381531741,2.30198731252676,5.20384787718106,3.20853625647107,5.27777300372716,2.20551586763853,2.1988506603794,5.97565937783111,5.59858239314986,4.3270263071178,1.0850422283203,0.458648695733793,1.18022962809348,6.45616599479681,1.69036984666263,1.14212783592863,1.5705024102717
"41","dmc_rlg",2.86625571521992,3.50321779886993,7.65781253640178,2.85149064755469,14.7178273156702,1.26755792535711,4.81728079466763,10.274820502272,4.60833436162833,2.48676543977079,3.0117568033257,5.52797545539805,6.64560713315472,2.78713837297375,2.44712939258141,0.970215714884097,1.1934984318646,4.87147220981502,1.93154503860616,1.87522015789902,0.799808745141872
"42","dmc_tax",5.7835254184287,5.32090247804729,12.5755073151533,4.88211935944676,3.25278509570648,1.88316360675053,5.7948201239839,5.61274189393346,5.88038510149711,2.18488171486035,5.6769883877577,5.64636077442764,12.144677044743,5.11999606674528,2.08507999449043,2.32676975057846,1.62020297339115,4.85291779917411,4.86635445876831,1.69351229065684,2.87665807439451
"43","dmc_wmn",8.35797793493964,3.12984060433357,5.44639490148231,0.960746282337751,0.799601772858429,0.684234047836521,4.05372378749968,1.22588975431613,2.57411339608551,1.58714923954283,1.97335970825607,4.1925186559568,77.9839156658526,2.6228622343308,1.41901375205203,0.421043369359613,1.46647354547186,3.35337910120805,1.36524128159061,1.03433291019953,4.14747643754762
"44","dut_chl",2.92330855447924,3.500368825697,7.59185875524156,1.97802726607955,1.83688568759281,1.12295498630864,4.32010486139185,2.63239072901683,2.75927439883918,2.00199652065094,3.84248267100676,3.38564320043302,5.81613429351193,2.29243210693874,2.23481285018011,10.6860182530369,2.14680140112903,3.82062660131058,2.49278325018165,3.9307698379046,1.44206303958221
"45","dut_ill",4.1758568368283,2.15942111527537,5.11354096677485,5.06781602142961,1.68762296253389,1.15572707798108,5.32877913403417,3.08978494591529,4.47002693667928,1.56722252693221,2.03835334855886,4.83062422561347,4.77941154613689,2.46512450526111,1.62002851883995,1.02049496207883,1.94901738331891,5.07895632809169,1.5678096041425,1.71332829821235,2.0722723094836
"46","edu_lvl",1.76230254856688,1.90017495767113,43.8319497228124,1.33587502892336,6.60812001419227,1.06206704498326,4.66106563864064,1.66441213572925,2.30166670742249,1.52926918530943,1.08974430897165,6.48946296655482,284.744071831526,3.10461808150952,0.599366228912758,17.8166833509987,2.11201287256467,1.96282919962478,2.5503550111112,4.28319762218424,21.505480933415
"47","el_brb",4.85209597341156,3.77565001040734,4.58542979606272,6.81721197118238,1.38246401579853,0.917801829902843,4.60507757792485,4.49806749157569,2.50879500160927,5.21871325362566,1.40290443364888,3.63937001540668,4.1765426013091,1.76880087987388,1.15958592174622,0.932862680485484,6.75233617633303,2.37818244257103,1.14587631806067,2.52445948184614,1.40902153782196
"48","el_fair",7.86491105303241,4.74510949056843,3.58075290987604,1.68434455922294,25.9884627640267,4.33238749606296,8.24607128825233,2.61507114535766,3.80014354240389,4.28142867778165,3.49532776116917,5.61105761240545,144.627322880623,1.28575685758185,1.09962826430174,2.8004266190145,1.52300009449809,2.58257008164201,1.3928056942566,1.05294575598559,1.41214021014314
"49","el_jrn",2.09422354091822,2.81261116491641,4.954288547538,7.73678218291936,2.47567406994997,62.4716406664128,4.48461039554109,4.0814500787615,3.58553380409986,1.80859261184811,2.15703404440114,4.65321613388208,3.64828392264957,3.27804374409689,1.37751942397248,5.04371442581016,2.56203699422533,2.64542533230368,1.79694605535182,4.63756171407819,4.18069121600014
"50","el_off",2.2695928604381,66.5515504779841,5.40996615204336,2.21378901568718,5.43264241634078,7.59516875967095,6.55848826448172,2.31556333134732,5.56650726421079,2.43349311053917,1.80603255754353,4.44427058596288,3.58941200534333,1.65360872175426,0.575692054590404,7.6990224123486,1.10773406122162,2.40619271367307,1.63018275980891,1.54563630245943,1.13520992693647
"51","el_opp",3.06267250628928,3.17057833130752,4.83075934125614,1.44905704812684,2.53604861247764,0.71164159491146,8.43659899719358,6.31540041410365,3.75608394257833,1.25662669740682,2.4040246199356,12.0835337447197,7.26396447567069,5.04755769596824,1.92066999742822,1.85985923670999,0.969773558659899,4.4800201616863,4.54889119238209,0.620114296589016,2.35804073531305
"52","el_rch",3.01492420641907,2.23778125793115,4.23980063161865,2.79296483396962,1.1789234168882,3.17965278784991,9.86594204239189,2.58898566432587,3.29336410266604,3.29227108314332,8.53075003824065,8.19867711495527,5.27469560918923,2.33054209386494,1.12890793206184,0.928912244139698,1.82274155843976,3.29085277005306,1.17603437909904,0.680326916190919,0.931868478825821
"53","el_thr",1.129637532692,2.17999785549776,4.69565122038492,1.09609636520288,1.20208424337512,7.7106564840152,8.07424964646878,0.639724184096028,1.85939384316667,1.84659860377552,5.28833455222034,2.20076000120112,2.93951715560867,2.94205464512248,0.611371287031072,0.321999016177578,0.692424795381026,2.25201537784137,0.688831405292891,1.01043321565749,2.39751488504388
"54","el_tv",2.05087417811108,3.12225104118052,7.30677757348171,3.63066859766998,2.31734479592582,0.960239661768519,7.70822019915698,9.23585077540636,5.26175978091987,24.6928171704814,2.14568303195686,4.7301584849943,7.43340737636098,5.83277409586189,1.39040222972179,0.607085750759711,1.05416808899214,2.28347344229583,9.94448196364344,1.37749545510426,12.0112127971841
"55","env_vs_grw",1.3850649107365,22.1914244907104,5.99118607422454,3.98252072744567,5.69069920205879,0.521781425531451,6.91458632686602,1.07050812973425,30.2291839551852,1.04364860731331,1.0382305059542,2.8019410390908,1.90134599560806,1.22667833386394,2.47810090138344,5.12318820303186,0.940349369895456,50.4732896390991,0.868260985710114,0.850385609564019,1.28791634549883
"56","fc_auth",1.29617299456077,2.26163615568376,4.22565909194565,1.88631984496753,1.52456412942129,1.07118366520942,6.57048278924387,58.0587794618751,5.71597266114886,84.9652488909487,0.942864120143552,2.28709288763892,4.56297149880659,22.6864830686206,1.13343329935726,1.36874037029893,0.723062586374733,4.38426291569521,6.62095277986247,1.54685029857205,3.28943694259765
"57","fc_work",10.436317346517,2.46412377361427,3.2617398206898,30.2692775217632,0.744293836551926,29.9508381368439,6.83018113521611,1.59878879430991,3.8746504260182,1.66806398058556,3.68862194132139,3.12235428624958,4.85405602115747,12.1183099142053,0.61000282322055,0.195879709515791,1.20170555591993,26.5513188584516,5.57139165953905,1.54741585430954,1.38101388778606
"58","fgt_cntr",4.04062650956144,1.09106589149956,1.98295296335687,7.71358220092174,0.915248200746255,0.887399091457359,2.86464396406471,73.0093077977472,10.30563651579,1.73305339154692,1.00783435455707,3.04568744402401,2.38035067071558,1.19095542612558,0.568155109019772,0.313102906858677,0.826821732914348,4.86518341156013,0.499034560847148,6.71102709654048,0.984373507582219
"59","frdm_cntl",3.04216797808762,4.02496975187171,9.76728763244673,2.85512669732095,1.40067357050326,3.12227500048504,6.5313732659286,4.51769300739921,5.58286190787481,2.6544447879971,3.96110337090249,6.83234430017918,7.46539745787161,5.22887472349497,2.24020727086158,2.83074744886139,1.90661563023434,3.70001333353536,1.89911609994696,3.45828098779683,3.00035393500654
"60","gvr_eml",3.97818365791118,2.77186509630552,4.17533624884258,2.22771588570394,1.04760021237055,1.34448909711164,4.22110681600851,3.1714171366087,6.71150844762177,2.16432093937158,2.07467843849112,3.53256786011615,4.66964007170661,1.91622947225459,0.625102437060781,19.821929914332,1.02803261004235,3.55369907240965,6.59851653153625,15.8863077100959,2.0155553058875
"61","gvr_inf",2.36382567168754,2.05657516954064,3.46559059265148,1.53772391812765,2.16041806924778,1.87584349737666,4.34882522029192,1.94317001878474,4.37972784428892,1.56477062195155,1.95395478753798,3.24063652935622,6.50621153332225,4.29752433058132,0.807209704396445,0.739065140220954,1.26934692833363,2.63310492112633,1.44104741171017,0.971170766624709,1.93197702149
"62","gvr_vds",3.72044873348884,1.73223254620536,8.34693738573201,5.14242696146044,1.11322321711896,0.677803952459068,10.939093519622,2.08652769938114,3.77595012825965,1.76277444839681,1.29992864862427,5.71045823842985,9.22883799435536,3.18894516107341,1.3915134588538,0.39906339965143,0.982561308768138,3.19423166642121,1.49545818661034,6.85095126179191,1.7310569355865
"63","hap_feel",3.67496508345873,2.73897433801254,7.90517372433819,3.82637884239343,6.56340571448214,1.20819988763352,3.36798224079802,1.77780862056325,1.73769526692083,3.35622561773825,1.56055041620211,2.29323288483115,4.00118735304468,11.954926692117,1.54953817178094,3.21122482039099,0.557452649004136,5.02524467221428,1.08853283975417,1.00097662961351,1.11539372197626
